att1,att2,att3,att4,class
0.520977,0.229261,0.797174,0.478821,0
0.215875,0.253949,0.048524,0.389673,1
0.329224,0.528586,0.797556,0.145372,0
0.127811,0.2546,0.956332,0.695259,1
0.592567,0.471686,0.727539,0.253196,0
0.178541,0.071929,0.921664,0.463824,1
0.563708,0.359779,0.837515,0.512738,0
0.096763,0.094146,0.201181,0.911766,1
0.279066,0.826543,0.927488,0.358064,0
0.457413,0.196834,0.823894,0.146854,1
0.572898,0.806608,0.134084,0.067285,0
0.881982,0.766614,0.143769,0.032764,1
0.897071,0.953532,0.124209,0.489685,0
0.853441,0.30946,0.780008,0.090958,1
0.468794,0.742203,0.096072,0.787293,0
0.04553,0.478453,0.278041,0.655847,1
0.244389,0.836016,0.686342,0.915661,0
0.575761,0.091605,0.947777,0.995801,1
0.370172,0.631588,0.751599,0.216998,0
0.307833,0.200464,0.973839,0.314683,1
0.675439,0.693556,0.212018,0.432965,0
0.126009,0.043988,0.042883,0.011303,1
0.013115,0.704594,0.610648,0.826609,0
0.07427,0.192675,0.496218,0.607059,1
0.507863,0.450699,0.600174,0.031184,0
0.940306,0.268303,0.224359,0.09689,1
0.239954,0.921659,0.533774,0.539297,0
0.184533,0.046358,0.194644,0.242542,1
0.408719,0.502653,0.869019,0.045842,0
0.8241,0.472159,0.585286,0.333945,1
0.787295,0.947879,0.39488,0.779051,0
0.04132,0.485126,0.962046,0.042567,1
0.418506,0.643495,0.321804,0.306712,0
0.715259,0.030194,0.051102,0.540277,1
0.854623,0.970586,0.590584,0.959371,0
0.551324,0.059352,0.197154,0.106041,1
0.392853,0.719098,0.89452,0.346666,0
0.035712,0.061362,0.248124,0.01888,1
0.265493,0.947413,0.442273,0.203616,0
0.345583,0.327973,0.249875,0.076422,1
0.328868,0.866351,0.101835,0.802258,0
0.157822,0.616255,0.911357,0.226049,1
0.126921,0.997049,0.129529,0.160467,0
0.609796,0.082516,0.309163,0.596206,1
0.710268,0.849795,0.971364,0.15984,0
0.351326,0.025802,0.681504,0.184144,1
0.019372,0.879025,0.022674,0.483476,0
0.310557,0.439225,0.068962,0.197358,1
0.347919,0.643119,0.267361,0.257525,0
0.387234,0.025159,0.623929,0.334596,1
0.295414,0.904452,0.682879,0.318758,0
0.337525,0.098703,0.346808,0.316597,1
0.063034,0.90232,0.240535,0.730588,0
0.857489,0.53597,0.839236,0.690528,1
0.039467,0.783829,0.961288,0.825512,0
0.915258,0.210521,0.98416,0.402755,1
0.178186,0.949882,0.644233,0.683585,0
0.535202,0.038471,0.91577,0.363591,1
0.586768,0.85531,0.536624,0.655239,0
0.468093,0.033076,0.918969,0.939323,1
0.715179,0.861248,0.323295,0.097584,0
0.767996,0.732481,0.396499,0.983459,1
0.19724,0.905385,0.766907,0.768304,0
0.299489,0.569522,0.657874,0.99462,1
0.352376,0.609312,0.936149,0.43233,0
0.083048,0.048956,0.29324,0.035197,1
0.997251,0.59568,0.586157,0.082402,0
0.107249,0.273411,0.236278,0.766541,1
0.122226,0.837329,0.800191,0.215193,0
0.070995,0.420353,0.244706,0.630536,1
0.712117,0.789913,0.541947,0.462356,0
0.667817,0.178081,0.396984,0.466279,1
0.064328,0.723899,0.4955,0.687765,0
0.976254,0.51044,0.3322,0.694149,1
0.49103,0.722345,0.99281,0.301377,0
0.827312,0.726539,0.378404,0.636696,1
0.497852,0.995458,0.304471,0.727033,0
0.20482,0.459415,0.874843,0.503864,1
0.103045,0.78026,0.573874,0.834165,0
0.800832,0.21732,0.592161,0.178848,1
0.623919,0.588434,0.154091,0.091101,0
0.921886,0.340676,0.115025,0.91516,1
0.096382,0.779836,0.009172,0.225735,0
0.216624,0.187627,0.300551,0.493693,1
0.441428,0.581547,0.067511,0.408878,0
0.1705,0.432555,0.51442,0.217825,1
0.015998,0.817995,0.955372,0.21146,0
0.945007,0.051899,0.004873,0.862118,1
0.93028,0.911832,0.066465,0.121875,0
0.639893,0.08123,0.005248,0.849054,1
0.552372,0.413422,0.489742,0.125602,0
0.889637,0.480141,0.694619,0.994869,1
0.602892,0.479165,0.271204,0.084115,0
0.231135,0.270558,0.459011,0.879104,1
0.650715,0.494503,0.425116,0.777072,0
0.252645,0.332968,0.793316,0.139023,1
0.907615,0.835553,0.758249,0.692315,0
0.726774,0.330474,0.672908,0.533411,1
0.536253,0.779295,0.201114,0.312512,0
0.679998,0.253466,0.69948,0.009791,1
0.928676,0.976571,0.136957,0.112118,0
0.797889,0.072088,0.808125,0.504855,1
0.46102,0.467219,0.220907,0.079172,0
0.822482,0.423688,0.265514,0.934198,1
0.39023,0.666088,0.26569,0.064474,0
0.76457,0.222633,0.125598,0.45649,1
0.531737,0.498463,0.332755,0.753041,0
0.744723,0.264735,0.784275,0.648204,1
0.541461,0.887537,0.373902,0.22817,0
0.728707,0.616874,0.421578,0.385087,1
0.463392,0.262893,0.186841,0.71692,0
0.786413,0.103334,0.03568,0.010854,1
0.531111,0.615661,0.280687,0.085638,0
0.991517,0.354621,0.074593,0.738946,1
0.701446,0.647827,0.358786,0.108385,0
0.946318,0.507261,0.211259,0.37624,1
0.996333,0.938089,0.119613,0.313301,0
0.434531,0.067544,0.836795,0.018045,1
0.819761,0.869586,0.889358,0.290204,0
0.278033,0.077444,0.941335,0.300391,1
0.480997,0.751285,0.06789,0.801883,0
0.470143,0.072469,0.235802,0.524556,1
0.378385,0.935388,0.721807,0.840567,0
0.762995,0.275776,0.81618,0.531329,1
0.976765,0.93674,0.82805,0.806379,0
0.756067,0.527691,0.56976,0.725863,1
0.01427,0.601946,0.051054,0.318716,0
0.22588,0.417085,0.616435,0.609782,1
0.21889,0.973232,0.536271,0.51336,0
0.663421,0.34304,0.388763,0.370326,1
0.961569,0.762599,0.688416,0.935364,0
0.155527,0.717173,0.809195,0.544092,1
0.752301,0.74621,0.771754,0.990988,0
0.166342,0.030635,0.349593,0.216129,1
0.821959,0.93221,0.407154,0.921635,0
0.003778,0.391232,0.060182,0.733396,1
0.094663,0.76593,0.591752,0.364585,0
0.10539,0.517331,0.12278,0.092175,1
0.308069,0.572479,0.100919,0.041541,0
0.065131,0.295271,0.626189,0.109278,1
0.745771,0.782654,0.994286,0.098995,0
0.613384,0.324571,0.302602,0.930462,1
0.972703,0.987724,0.380727,0.440447,0
0.09705,0.414552,0.050577,0.360824,1
0.559181,0.361061,0.941497,0.147256,0
0.348654,0.389211,0.490592,0.722718,1
0.076093,0.734981,0.792236,0.402476,0
0.57547,0.089699,0.429048,0.446198,1
0.934745,0.702349,0.174492,0.445702,0
0.23944,0.019981,0.018942,0.273464,1
0.005914,0.891041,0.508069,0.595942,0
0.282944,0.418309,0.023877,0.957432,1
0.714317,0.926242,0.101879,0.301661,0
0.734013,0.546287,0.841782,0.231601,1
0.221441,0.782954,0.483766,0.405621,0
0.71444,0.533073,0.131904,0.489128,1
0.255319,0.897256,0.791507,0.50201,0
0.115151,0.338023,0.699401,0.624633,1
0.647066,0.996284,0.153897,0.545311,0
0.962372,0.488534,0.297911,0.070955,1
0.358455,0.883125,0.207526,0.041718,0
0.852447,0.606288,0.5552,0.255412,1
0.671305,0.952517,0.529776,0.416579,0
0.76454,0.53534,0.356476,0.454603,1
0.520407,0.629575,0.763752,0.668774,0
0.979168,0.447217,0.85199,0.379823,1
0.913629,0.931293,0.962444,0.189812,0
0.199094,0.432161,0.50569,0.479225,1
0.191982,0.915541,0.252818,0.400101,0
0.771503,0.125504,0.81754,0.06398,1
0.533079,0.514862,0.188369,0.530211,0
0.248037,0.097091,0.556507,0.015825,1
0.199851,0.872857,0.936404,0.721682,0
0.752449,0.256532,0.474746,0.725789,1
0.599117,0.527602,0.61816,0.566082,0
0.42849,0.130937,0.541274,0.251256,1
0.482757,0.973819,0.986955,0.798127,0
0.107014,0.44348,0.671677,0.470742,1
0.828523,0.885257,0.865794,0.363811,0
0.782247,0.329037,0.748486,0.669834,1
0.439006,0.40639,0.161996,0.840667,0
0.523545,0.055195,0.127492,0.488968,1
0.17698,0.920813,0.875108,0.217447,0
0.0157,0.306385,0.730336,0.315707,1
0.590405,0.599555,0.745845,0.491814,0
0.984114,0.331728,0.046326,0.561496,1
0.384537,0.367276,0.201554,0.230744,0
0.709302,0.595248,0.863621,0.354908,1
0.994656,0.759817,0.764656,0.574542,0
0.40209,0.014492,0.227045,0.940865,1
0.545878,0.896589,0.351629,0.242848,0
0.72454,0.335795,0.595157,0.068334,1
0.980243,0.880445,0.578685,0.225761,0
0.718252,0.239898,0.952937,0.966129,1
0.463618,0.618721,0.77727,0.52636,0
0.39231,0.118142,0.833039,0.191237,1
0.356169,0.528262,0.503096,0.317393,0
0.075736,0.256671,0.109796,0.370074,1
0.58494,0.624917,0.585892,0.627367,0
0.683176,0.467373,0.808424,0.932545,1
0.551014,0.934217,0.501566,0.869287,0
0.387442,0.038581,0.713721,0.489964,1
0.021551,0.567411,0.16319,0.76153,0
0.594695,0.297044,0.654899,0.252815,1
0.935397,0.81399,0.329291,0.194346,0
0.099242,0.284989,0.013213,0.857583,1
0.465338,0.574431,0.418762,0.436684,0
0.158617,0.09907,0.773503,0.699424,1
0.814535,0.898525,0.998022,0.274435,0
0.952974,0.230724,0.580538,0.579587,1
0.536538,0.763198,0.731782,0.197381,0
0.665399,0.335324,0.114242,0.883564,1
0.059849,0.903832,0.586842,0.808888,0
0.604247,0.166946,0.43334,0.572567,1
0.016245,0.766691,0.665331,0.606414,0
0.823856,0.746796,0.620234,0.93913,1
0.520958,0.331298,0.174571,0.335549,0
0.887192,0.477613,0.843299,0.258567,1
0.670911,0.781716,0.488015,0.628889,0
0.930547,0.340271,0.856995,0.8056,1
0.31691,0.975027,0.607188,0.93195,0
0.785384,0.292223,0.141035,0.004853,1
0.457946,0.308604,0.247609,0.721612,0
0.736708,0.54545,0.14105,0.068717,1
0.553544,0.798397,0.702377,0.55363,0
0.759079,0.637705,0.628142,0.060051,1
0.437925,0.545864,0.66651,0.237755,0
0.620216,0.273399,0.590631,0.342493,1
0.006571,0.858771,0.783171,0.342113,0
0.097929,0.368454,0.363131,0.087809,1
0.589604,0.624274,0.106682,0.895753,0
0.884421,0.193865,0.651833,0.102798,1
0.677055,0.636286,0.462279,0.254671,0
0.133542,0.008729,0.220121,0.182032,1
0.540531,0.26902,0.84723,0.218697,0
0.981142,0.230652,0.766255,0.048498,1
0.50565,0.8892,0.617954,0.155596,0
0.154683,0.623561,0.657879,0.763684,1
0.670803,0.580112,0.409149,0.256711,0
0.275842,0.264955,0.363823,0.163179,1
0.029727,0.704618,0.06581,0.93905,0
0.189007,0.691761,0.021296,0.084804,1
0.291977,0.694369,0.220629,0.925738,0
0.233274,0.598148,0.070753,0.508295,1
0.417727,0.653612,0.816287,0.693591,0
0.721129,0.258917,0.011785,0.933501,1
0.800459,0.922745,0.533592,0.896979,0
0.693467,0.423034,0.784013,0.79459,1
0.517231,0.442598,0.503665,0.33535,0
0.256505,0.494992,0.17907,0.942648,1
0.828199,0.813855,0.659778,0.247781,0
0.941424,0.100222,0.020371,0.97423,1
0.619568,0.632163,0.565292,0.859314,0
0.056006,0.107556,0.611333,0.359332,1
0.585933,0.40004,0.09994,0.618732,0
0.487554,0.067164,0.307646,0.736877,1
0.181641,0.824321,0.789012,0.203328,0
0.051462,0.432669,0.662664,0.965955,1
0.041935,0.743213,0.482173,0.15222,0
0.718272,0.270541,0.055948,0.832255,1
0.968179,0.871325,0.098696,0.846765,0
0.837825,0.043804,0.159713,0.858882,1
0.098097,0.811189,0.785661,0.007799,0
0.125511,0.387446,0.764974,0.989798,1
0.548257,0.720334,0.090832,0.801417,0
0.64744,0.405506,0.064169,0.601115,1
0.60777,0.71866,0.100666,0.999732,0
0.732534,0.526798,0.184934,0.373404,1
0.358195,0.482231,0.295013,0.013923,0
0.522709,0.039964,0.571228,0.048526,1
0.405402,0.921762,0.164146,0.648475,0
0.895466,0.622458,0.021351,0.799918,1
0.854305,0.938911,0.406645,0.886755,0
0.784201,0.362522,0.822604,0.548421,1
0.588619,0.536393,0.765189,0.838636,0
0.26409,0.08797,0.102928,0.763927,1
0.583339,0.528868,0.591148,0.094603,0
0.736369,0.455024,0.872317,0.174031,1
0.462608,0.516781,0.334757,0.588597,0
0.363413,0.164207,0.812036,0.992486,1
0.348633,0.531511,0.734077,0.867293,0
0.161664,0.193409,0.169605,0.769507,1
0.533147,0.265507,0.534183,0.152898,0
0.900949,0.738914,0.291991,0.65372,1
0.051483,0.671199,0.530446,0.843971,0
0.253664,0.380643,0.587151,0.704726,1
0.735091,0.854415,0.254342,0.963929,0
0.304745,0.391724,0.649726,0.775326,1
0.629118,0.882919,0.455822,0.3983,0
0.231733,0.292325,0.454294,0.929001,1
0.487205,0.375478,0.699537,0.322457,0
0.159024,0.491426,0.248359,0.872817,1
0.528749,0.269822,0.336047,0.012784,0
0.571815,0.101369,0.070774,0.642348,1
0.954792,0.633084,0.086765,0.801211,0
0.838909,0.170554,0.969539,0.817344,1
0.33807,0.907273,0.10074,0.746808,0
0.274093,0.497527,0.72442,0.968549,1
0.496016,0.282383,0.118529,0.696863,0
0.613376,0.256914,0.840977,0.664133,1
0.394063,0.349655,0.229782,0.331715,0
0.20861,0.154592,0.584743,0.546759,1
0.635484,0.910652,0.738341,0.286546,0
0.450388,0.112605,0.171614,0.548475,1
0.949029,0.678147,0.158457,0.033143,0
0.791766,0.67563,0.607005,0.276269,1
0.596683,0.38031,0.376165,0.847637,0
0.88728,0.399918,0.457835,0.056596,1
0.359433,0.859658,0.335726,0.387394,0
0.294411,0.08928,0.40745,0.047989,1
0.403308,0.980381,0.637567,0.095103,0
0.131939,0.278578,0.311086,0.957911,1
0.970117,0.985887,0.914548,0.666583,0
0.893149,0.676697,0.310212,0.580476,1
0.824376,0.842911,0.213154,0.429525,0
0.986529,0.350468,0.389657,0.834138,1
0.54272,0.241472,0.951822,0.923628,0
0.640528,0.415764,0.824638,0.495272,1
0.489988,0.73251,0.05943,0.746084,0
0.264505,0.422288,0.395036,0.822007,1
0.178272,0.952155,0.318922,0.217088,0
0.227418,0.234917,0.309555,0.367277,1
0.557671,0.491883,0.416697,0.092865,0
0.159625,0.21842,0.987254,0.380634,1
0.806499,0.934608,0.722796,0.087281,0
0.506334,0.188615,0.909795,0.71024,1
0.434866,0.337092,0.110354,0.138302,0
0.452348,0.052343,0.531919,0.776659,1
0.373442,0.885585,0.499308,0.288946,0
0.770886,0.476684,0.892935,0.327466,1
0.081387,0.741108,0.534416,0.77085,0
0.847278,0.128118,0.07732,0.088237,1
0.801931,0.837219,0.630892,0.477772,0
0.944105,0.025056,0.873488,0.800627,1
0.068827,0.714847,0.650514,0.381377,0
0.350815,0.423944,0.653292,0.234813,1
0.481165,0.296082,0.274618,0.364293,0
0.825905,0.423025,0.738298,0.886051,1
0.034056,0.879253,0.839251,0.326839,0
0.176355,0.089515,0.365217,0.350599,1
0.96587,0.967674,0.189937,0.898205,0
0.872542,0.169966,0.762749,0.346691,1
0.562083,0.385597,0.002616,0.180255,0
0.356236,0.033211,0.004829,0.517308,1
0.976655,0.719149,0.61714,0.804545,0
0.776846,0.167571,0.45526,0.228403,1
0.457339,0.253026,0.443071,0.077145,0
0.909381,0.360455,0.645678,0.614014,1
0.917545,0.929851,0.474847,0.459847,0
0.769106,0.6024,0.768719,0.736969,1
0.365395,0.770032,0.15643,0.988354,0
0.687509,0.477761,0.736009,0.14774,1
0.574015,0.943381,0.495754,0.443909,0
0.28045,0.235883,0.630454,0.284679,1
0.701386,0.844607,0.88158,0.963931,0
0.158285,0.164817,0.866824,0.484037,1
0.491811,0.909999,0.132948,0.426066,0
0.660249,0.141422,0.680363,0.218731,1
0.335673,0.775437,0.868441,0.158034,0
0.011596,0.185952,0.23966,0.670212,1
0.616916,0.433221,0.023646,0.453163,0
0.01546,0.158087,0.50798,0.676118,1
0.657208,0.631155,0.005844,0.798151,0
0.21183,0.615561,0.459891,0.424882,1
0.481554,0.522239,0.657645,0.727513,0
0.837582,0.450385,0.410182,0.743194,1
0.387389,0.920957,0.815419,0.929985,0
0.716408,0.399222,0.460568,0.96826,1
0.171996,0.809122,0.642688,0.16164,0
0.075733,0.342263,0.867363,0.886028,1
0.104981,0.993359,0.423438,0.437213,0
0.152612,0.076612,0.234704,0.691706,1
0.53793,0.908116,0.399558,0.50762,0
0.064359,0.151018,0.631292,0.752108,1
0.604404,0.707777,0.875341,0.133469,0
0.065,0.174095,0.745151,0.199521,1
0.906952,0.918309,0.165559,0.081189,0
0.533099,0.005563,0.101973,0.573933,1
0.443749,0.837582,0.057763,0.658279,0
0.598494,0.037254,0.332435,0.80112,1
0.125346,0.795468,0.485494,0.918077,0
0.999191,0.059528,0.968638,0.773489,1
0.510448,0.452154,0.776829,0.770723,0
0.940071,0.095695,0.191927,0.783355,1
0.964695,0.616325,0.556195,0.72446,0
0.754034,0.225741,0.261086,0.442225,1
0.366986,0.865754,0.70151,0.143796,0
0.206222,0.48799,0.465187,0.430614,1
0.520236,0.846874,0.938607,0.035018,0
0.335031,0.374705,0.317416,0.757562,1
0.471725,0.7121,0.886998,0.853516,0
0.909809,0.026485,0.991342,0.279685,1
0.582088,0.405382,0.986534,0.740573,0
0.912828,0.13255,0.297808,0.119364,1
0.504338,0.757576,0.790949,0.001314,0
0.926863,0.48856,0.703469,0.017024,1
0.340302,0.926122,0.101512,0.146256,0
0.131291,0.49436,0.887646,0.613474,1
0.521663,0.220197,0.961167,0.243932,0
0.826893,0.787666,0.746142,0.160252,1
0.494885,0.560637,0.419874,0.651461,0
0.358031,0.400383,0.216166,0.2162,1
0.577707,0.809732,0.827638,0.014587,0
0.923231,0.451381,0.891224,0.962332,1
0.724189,0.978999,0.547837,0.6638,0
0.70322,0.011414,0.441905,0.143722,1
0.603626,0.635493,0.614208,0.522549,0
0.823579,0.207603,0.946943,0.042525,1
0.943988,0.76556,0.35022,0.990156,0
0.582962,0.010134,0.465384,0.243484,1
0.429521,0.730734,0.136363,0.466951,0
0.245088,0.313824,0.480636,0.16932,1
0.376858,0.812119,0.722928,0.977123,0
0.25731,0.299702,0.518238,0.094166,1
0.617389,0.398516,0.350505,0.408186,0
0.692364,0.382034,0.881042,0.614004,1
0.383714,0.408927,0.917141,0.1024,0
0.601569,0.217257,0.155238,0.003697,1
0.543816,0.445067,0.788669,0.813984,0
0.049741,0.630788,0.327477,0.437128,1
0.936333,0.98312,0.090828,0.464147,0
0.127298,0.014202,0.437837,0.740679,1
0.410365,0.723523,0.398333,0.689777,0
0.623626,0.284188,0.933792,0.165549,1
0.320471,0.823421,0.545535,0.821086,0
0.192729,0.624899,0.381338,0.245152,1
0.621874,0.866219,0.412708,0.666085,0
0.162255,0.569815,0.4564,0.12691,1
0.243122,0.961009,0.775637,0.552793,0
0.065516,0.584021,0.889289,0.30688,1
0.962603,0.827441,0.968335,0.61791,0
0.854455,0.162839,0.78899,0.745071,1
0.684765,0.841557,0.9564,0.089928,0
0.414863,0.175744,0.064424,0.133969,1
0.419505,0.407648,0.429664,0.876887,0
0.361723,0.362658,0.21869,0.606575,1
0.959886,0.715423,0.786767,0.836812,0
0.790928,0.1834,0.15307,0.369281,1
0.6725,0.65574,0.274326,0.508778,0
0.309457,0.450793,0.303831,0.883968,1
0.517322,0.909919,0.859403,0.636843,0
0.87023,0.448616,0.733659,0.596532,1
0.985599,0.720673,0.299579,0.020798,0
0.606319,0.277885,0.311226,0.573236,1
0.100005,0.782946,0.272615,0.524882,0
0.087625,0.559712,0.098843,0.497634,1
0.872078,0.98137,0.439326,0.449546,0
0.759151,0.615143,0.79874,0.772888,1
0.594552,0.93139,0.680338,0.083596,0
0.074937,0.116404,0.20485,0.997367,1
0.814208,0.893915,0.239982,0.767336,0
0.877632,0.379379,0.293474,0.56275,1
0.208396,0.867286,0.873783,0.295112,0
0.611991,0.229694,0.998615,0.060669,1
0.622624,0.618255,0.597948,0.148819,0
0.035789,0.310842,0.967565,0.487437,1
0.847135,0.982069,0.098231,0.754365,0
0.815357,0.770896,0.631908,0.844143,1
0.716982,0.812533,0.127495,0.186311,0
0.281516,0.165036,0.266532,0.530585,1
0.341979,0.517473,0.061597,0.661296,0
0.907556,0.321831,0.415423,0.817633,1
0.945053,0.746253,0.618653,0.597487,0
0.027184,0.314295,0.178882,0.639673,1
0.4594,0.687564,0.335358,0.772425,0
0.612377,0.334281,0.6077,0.929122,1
0.631637,0.480052,0.717786,0.84046,0
0.333652,0.144697,0.372627,0.913977,1
0.4958,0.786607,0.199968,0.327753,0
0.381832,0.088824,0.018703,0.259798,1
0.537504,0.253373,0.563121,0.437182,0
0.149208,0.606694,0.18658,0.731172,1
0.314055,0.745687,0.80788,0.74166,0
0.726647,0.173849,0.422049,0.469965,1
0.961208,0.744356,0.448143,0.375704,0
0.601435,0.070533,0.097547,0.102032,1
0.199255,0.916796,0.758869,0.895897,0
0.245467,0.575855,0.975462,0.558816,1
0.012207,0.579744,0.081255,0.237867,0
0.086865,0.238431,0.570887,0.803278,1
0.653933,0.904448,0.743625,0.803418,0
0.976583,0.49993,0.231368,0.548985,1
0.309728,0.84314,0.097411,0.371828,0
0.052476,0.531088,0.434983,0.107153,1
0.729779,0.824652,0.403849,0.501264,0
0.113835,0.152054,0.117263,0.876129,1
0.403077,0.363458,0.551366,0.846641,0
0.213596,0.647608,0.134078,0.067825,1
0.362863,0.968047,0.645001,0.873206,0
0.228193,0.274189,0.155394,0.372854,1
0.669191,0.792172,0.181736,0.078838,0
0.911431,0.13967,0.096361,0.569318,1
0.927456,0.963455,0.533154,0.300876,0
0.748253,0.134958,0.268511,0.93758,1
0.461016,0.770479,0.22732,0.805734,0
0.798516,0.190289,0.822442,0.632016,1
0.435109,0.737434,0.95523,0.583083,0
0.435204,0.021119,0.825968,0.931605,1
0.502805,0.819787,0.571165,0.570292,0
0.161806,0.383069,0.69904,0.060976,1
0.233403,0.88014,0.43205,0.83023,0
0.914228,0.278609,0.378878,0.994057,1
0.994561,0.647499,0.595666,0.418217,0
0.098987,0.429109,0.091378,0.413877,1
0.388682,0.570666,0.941443,0.78667,0
0.283357,0.050143,0.313206,0.942112,1
0.886579,0.824446,0.759144,0.504792,0
0.000861,0.327928,0.265543,0.469469,1
0.445044,0.76261,0.039862,0.532228,0
0.193353,0.737225,0.675544,0.78596,1
0.457977,0.61162,0.624163,0.687803,0
0.780359,0.255936,0.9231,0.364447,1
0.379906,0.531167,0.26347,0.540035,0
0.349295,0.056004,0.739402,0.680505,1
0.403449,0.389375,0.684659,0.306094,0
0.205766,0.52208,0.813425,0.813259,1
0.115857,0.782022,0.03722,0.601903,0
0.50437,0.048805,0.021343,0.503784,1
0.274855,0.895892,0.109206,0.125624,0
0.790626,0.570483,0.429592,0.081869,1
0.438782,0.663043,0.063035,0.232376,0
0.538423,0.203975,0.521971,0.02829,1
0.326877,0.640056,0.203802,0.390256,0
0.970717,0.106814,0.70908,0.628009,1
0.052878,0.658961,0.856868,0.098996,0
0.019468,0.182447,0.551206,0.480365,1
0.535359,0.758539,0.357119,0.927885,0
0.907347,0.057908,0.032649,0.868189,1
0.32292,0.731238,0.432759,0.179395,0
0.655125,0.232102,0.113106,0.101777,1
0.261875,0.820321,0.834054,0.225938,0
0.623103,0.354138,0.784409,0.371756,1
0.588483,0.414043,0.4596,0.764265,0
0.713432,0.357217,0.945078,0.636668,1
0.870511,0.870092,0.08958,0.563254,0
0.236665,0.650179,0.277984,0.50359,1
0.643236,0.452586,0.581314,0.847355,0
0.906191,0.184592,0.473922,0.36249,1
0.454271,0.819939,0.981692,0.389284,0
0.915478,0.301216,0.986123,0.147676,1
0.535755,0.285883,0.809545,0.283541,0
0.676361,0.006884,0.448103,0.238104,1
0.139565,0.865168,0.373125,0.164579,0
0.048932,0.117762,0.562245,0.842739,1
0.561623,0.900605,0.364104,0.529862,0
0.605247,0.070228,0.694455,0.338643,1
0.639032,0.507709,0.426492,0.476103,0
0.266719,0.29032,0.378113,0.537577,1
0.709118,0.712898,0.844021,0.131678,0
0.575218,0.171848,0.803455,0.390427,1
0.446581,0.348531,0.406819,0.654886,0
0.209529,0.144452,0.791606,0.769842,1
0.926809,0.72154,0.813313,0.851485,0
0.795289,0.299847,0.6274,0.367048,1
0.360681,0.850065,0.339528,0.757544,0
0.174031,0.090436,0.782676,0.313662,1
0.06533,0.94374,0.467331,0.241393,0
0.720544,0.347055,0.278788,0.583456,1
0.497807,0.300839,0.58659,0.383434,0
0.986221,0.341622,0.077682,0.739858,1
0.881599,0.912282,0.235893,0.790546,0
0.78058,0.364063,0.450836,0.206635,1
0.453867,0.519458,0.074801,0.040548,0
0.689857,0.11953,0.311029,0.23919,1
0.930694,0.902281,0.806091,0.251525,0
0.501125,0.09978,0.844437,0.60482,1
0.404808,0.434526,0.344807,0.872821,0
0.971036,0.226916,0.178771,0.444233,1
0.542507,0.78603,0.810049,0.158564,0
0.777869,0.372377,0.752846,0.048138,1
0.484713,0.30485,0.816614,0.343435,0
0.163638,0.492939,0.107556,0.363444,1
0.421527,0.980143,0.7695,0.702432,0
0.22181,0.125686,0.051351,0.132597,1
0.339551,0.645217,0.300022,0.165754,0
0.951177,0.031995,0.708959,0.994635,1
0.661196,0.702885,0.152982,0.946043,0
0.142459,0.08933,0.765789,0.408185,1
0.372677,0.960306,0.22968,0.217218,0
0.908455,0.322756,0.214255,0.300911,1
0.73623,0.695587,0.455116,0.636403,0
0.866263,0.129029,0.386208,0.610375,1
0.375252,0.99407,0.077293,0.34968,0
0.7714,0.213419,0.477015,0.248608,1
0.576329,0.770368,0.898568,0.53092,0
0.655666,0.438338,0.092346,0.022718,1
0.527844,0.307588,0.280792,0.876638,0
0.78279,0.21293,0.172788,0.915028,1
0.633771,0.816521,0.826085,0.80412,0
0.046714,0.118563,0.203198,0.549328,1
0.352033,0.682911,0.442826,0.727122,0
0.139963,0.602601,0.232971,0.137342,1
0.536045,0.60665,0.860246,0.143906,0
0.867384,0.100448,0.630375,0.191983,1
0.17275,0.918018,0.861975,0.571021,0
0.989328,0.329856,0.602054,0.227177,1
0.356991,0.717562,0.356349,0.202778,0
0.676057,0.100257,0.014028,0.869272,1
0.690608,0.687662,0.49085,0.101782,0
0.969805,0.584061,0.002948,0.059474,1
0.448757,0.268616,0.36607,0.765351,0
0.719819,0.163943,0.783928,0.845115,1
0.944136,0.987143,0.871364,0.470722,0
0.430177,0.00162,0.173063,0.946917,1
0.429632,0.343214,0.131481,0.675989,0
0.747109,0.656297,0.582165,0.843369,1
0.454489,0.456773,0.449729,0.676894,0
0.133068,0.57536,0.986161,0.189516,1
0.581116,0.35644,0.930184,0.181019,0
0.835842,0.355073,0.091275,0.963769,1
0.607368,0.379004,0.254529,0.230741,0
0.324152,0.159978,0.483843,0.649031,1
0.262975,0.750839,0.710647,0.987313,0
0.793348,0.274733,0.623584,0.671499,1
0.268778,0.843235,0.488277,0.526936,0
0.056332,0.627971,0.991975,0.538019,1
0.357759,0.702212,0.540891,0.460665,0
0.17204,0.221663,0.904085,0.775751,1
0.469225,0.783794,0.511646,0.053663,0
0.855259,0.693564,0.834739,0.325285,1
0.000972,0.558686,0.459243,0.22638,0
0.147931,0.766409,0.032204,0.310535,1
0.700509,0.773609,0.248872,0.699097,0
0.985825,0.407463,0.080979,0.247575,1
0.926237,0.697194,0.159582,0.092434,0
0.178641,0.301813,0.398328,0.358669,1
0.319422,0.826524,0.299897,0.584568,0
0.833058,0.269623,0.469913,0.919765,1
0.003208,0.847632,0.949509,0.478509,0
0.822881,0.455924,0.272484,0.651269,1
0.342343,0.481095,0.807509,0.697766,0
0.761802,0.627506,0.443385,0.739867,1
0.367635,0.473849,0.165344,0.437294,0
0.890952,0.56527,0.510914,0.753013,1
0.585626,0.546156,0.00786,0.357211,0
